protein_A,protein_B,label
5781_reviewed_mutant_15421,54623_reviewed,0
5781_reviewed,9646_reviewed,1
5781_reviewed,9646_reviewed_mutant_15422,0
9113_reviewed,10413_reviewed,1
9113_reviewed_mutant_15425,10413_reviewed,0
4898_reviewed,55233_reviewed,1
4898_reviewed,55233_reviewed_mutant_15426,0
6788_reviewed,55233_reviewed,1
9455_reviewed,51035_reviewed,1
9455_reviewed,51035_reviewed_mutant_15428,0
7128_reviewed,79155_reviewed,1
7128_reviewed_mutant_15429,79155_reviewed,0
367_reviewed,26524_reviewed,1
367_reviewed_mutant_15430,26524_reviewed,0
11186_reviewed,60485_reviewed,1
11186_reviewed,60485_reviewed_mutant_15431,0
6850_reviewed,3635_reviewed,1
6850_reviewed_mutant_15433,3635_reviewed,0
6850_reviewed,84959_reviewed,1
6850_reviewed_mutant_15434,84959_reviewed,0
6850_reviewed,3937_reviewed,1
6850_reviewed,3937_reviewed_mutant_15435,0
6850_reviewed,4690_reviewed,1
6850_reviewed_mutant_15436,4690_reviewed,0
84959_reviewed,2885_reviewed,1
84959_reviewed_mutant_15437,2885_reviewed,0
4287_reviewed,1460_reviewed_mutant_15438,0
84296_reviewed,64785_reviewed,1
84296_reviewed,64785_reviewed_mutant_15439,0
84296_reviewed,9837_reviewed,1
84296_reviewed_mutant_15440,9837_reviewed,0
9837_reviewed,64785_reviewed,1
9837_reviewed,64785_reviewed_mutant_15441,0
148022_reviewed,7099_reviewed_mutant_15443,0
29110_reviewed,29110_reviewed,1
2569_reviewed,8887_reviewed,1
2569_reviewed,8887_reviewed_mutant_15445,0
4287_reviewed,4287_reviewed,1
4287_reviewed,4287_reviewed_mutant_15446,0
10603_reviewed,3643_reviewed,1
64127_reviewed,2590_reviewed,1
64127_reviewed_mutant_15449,2590_reviewed,0
64127_reviewed,51024_reviewed,1
64127_reviewed,7088_reviewed,1
64127_reviewed,7088_reviewed_mutant_15451,0
64127_reviewed,7431_reviewed_mutant_15452,0
64127_reviewed,10524_reviewed,1
64127_reviewed_mutant_15453,10524_reviewed,0
64127_reviewed,5529_reviewed,1
64127_reviewed,5529_reviewed_mutant_15454,0
23411_reviewed,4613_reviewed,1
23411_reviewed,4613_reviewed_mutant_15455,0
10603_reviewed,10580_reviewed,1
85365_reviewed,51246_reviewed,1
85365_reviewed,51246_reviewed_mutant_15459,0
6850_reviewed,5295_reviewed,1
6850_reviewed,5295_reviewed_mutant_15461,0
7520_reviewed,11198_reviewed,1
7520_reviewed,11198_reviewed_mutant_15463,0
7520_reviewed,6749_reviewed_mutant_15464,0
7520_reviewed,7112_reviewed,1
7520_reviewed_mutant_15465,7112_reviewed,0
7520_reviewed,7150_reviewed,1
7520_reviewed,7150_reviewed_mutant_15466,0
7181_reviewed,7182_reviewed,1
7181_reviewed_mutant_15467,7182_reviewed,0
7181_reviewed,3065_reviewed,1
7181_reviewed,3065_reviewed_mutant_15468,0
7181_reviewed,3066_reviewed,1
7181_reviewed_mutant_15469,3066_reviewed,0
7181_reviewed,5928_reviewed,1
7181_reviewed,5928_reviewed_mutant_15470,0
7181_reviewed,9112_reviewed,1
7181_reviewed,9112_reviewed_mutant_15471,0
7181_reviewed,10155_reviewed,1
7181_reviewed,10155_reviewed_mutant_15473,0
7181_reviewed,23028_reviewed,1
3065_reviewed,10155_reviewed,1
3065_reviewed,10155_reviewed_mutant_15480,0
81550_reviewed,2332_reviewed,1
81550_reviewed,2332_reviewed_mutant_15481,0
81550_reviewed,8087_reviewed,1
81550_reviewed,8087_reviewed_mutant_15482,0
81550_reviewed,9513_reviewed,1
81550_reviewed,9513_reviewed_mutant_15483,0
7128_reviewed,79931_reviewed,1
7128_reviewed,79931_reviewed_mutant_15484,0
50943_reviewed,3009_reviewed,1
50943_reviewed_mutant_15485,3009_reviewed,0
8027_reviewed,83737_reviewed,1
7251_reviewed,51271_reviewed,1
7251_reviewed_mutant_15487,51271_reviewed,0
51160_reviewed,51271_reviewed,1
51160_reviewed_mutant_15488,51271_reviewed,0
51271_reviewed,137492_reviewed,1
51271_reviewed,137492_reviewed_mutant_15489,0
4646_reviewed,8887_reviewed,1
4646_reviewed_mutant_15490,8887_reviewed,0
4646_reviewed,10241_reviewed,1
4646_reviewed_mutant_15491,10241_reviewed,0
10241_reviewed,8887_reviewed,1
10241_reviewed_mutant_15492,8887_reviewed,0
84993_reviewed,7316_reviewed,1
84993_reviewed_mutant_15493,7316_reviewed,0
56288_reviewed,10197_reviewed,1
56288_reviewed,5721_reviewed_mutant_15495,0
56288_reviewed,3840_reviewed,1
56288_reviewed_mutant_15496,3840_reviewed,0
5886_reviewed,5886_reviewed,1
5886_reviewed_mutant_15497,5886_reviewed,0
8027_reviewed,22872_reviewed,1
8027_reviewed_mutant_15498,22872_reviewed,0
26524_reviewed,9212_reviewed,1
26524_reviewed,9212_reviewed_mutant_15499,0
6790_reviewed,26524_reviewed,1
6790_reviewed,26524_reviewed_mutant_15500,0
23118_reviewed,2099_reviewed,1
23118_reviewed_mutant_15501,2099_reviewed,0
4233_reviewed,1634_reviewed,1
3932_reviewed,27040_reviewed,1
916_reviewed,919_reviewed_mutant_15507,0
952_reviewed,916_reviewed,1
952_reviewed,916_reviewed_mutant_15509,0
952_reviewed,919_reviewed_mutant_15510,0
3551_reviewed,4582_reviewed,1
3551_reviewed_mutant_15512,4582_reviewed,0
7132_reviewed,6885_reviewed,1
7132_reviewed_mutant_15513,6885_reviewed,0
10253_reviewed,84313_reviewed,1
10253_reviewed,84313_reviewed_mutant_15514,0
4087_reviewed,2118_reviewed_mutant_15515,0
1080_reviewed,5868_reviewed,1
1080_reviewed_mutant_15516,5868_reviewed,0
9100_reviewed,7316_reviewed,1
9100_reviewed,7316_reviewed_mutant_15517,0
27342_reviewed,27342_reviewed,1
27342_reviewed_mutant_15519,27342_reviewed,0
27429_reviewed,9113_reviewed,1
27429_reviewed_mutant_15521,9113_reviewed,0
7531_reviewed,867_reviewed,1
7531_reviewed,867_reviewed_mutant_15525,0
23163_reviewed,729873_reviewed,1
23163_reviewed_mutant_15526,729873_reviewed,0
6901_reviewed_mutant_15529,1454_reviewed,0
7251_reviewed,84440_reviewed,1
7251_reviewed_mutant_15530,84440_reviewed,0
7251_reviewed,9727_reviewed,1
7251_reviewed_mutant_15531,9727_reviewed,0
58513_reviewed,29979_reviewed,1
58513_reviewed,29979_reviewed_mutant_15533,0
23368_reviewed,26524_reviewed,1
23368_reviewed_mutant_15537,26524_reviewed,0
2078_reviewed,7520_reviewed,1
2078_reviewed_mutant_15538,7520_reviewed,0
2078_reviewed,2547_reviewed,1
2078_reviewed,2547_reviewed_mutant_15539,0
2078_reviewed,142_reviewed,1
2078_reviewed,142_reviewed_mutant_15540,0
2078_reviewed,7518_reviewed,1
2078_reviewed_mutant_15541,7518_reviewed,0
2078_reviewed,5093_reviewed,1
2078_reviewed_mutant_15542,5093_reviewed,0
2078_reviewed,3181_reviewed,1
2078_reviewed_mutant_15543,3181_reviewed,0
2078_reviewed,6175_reviewed,1
2078_reviewed,6175_reviewed_mutant_15544,0
2078_reviewed,9987_reviewed,1
2078_reviewed_mutant_15545,9987_reviewed,0
2078_reviewed,60_reviewed,1
2078_reviewed_mutant_15546,60_reviewed,0
2078_reviewed,3192_reviewed,1
2078_reviewed,3192_reviewed_mutant_15547,0
8517_reviewed,4793_reviewed,1
8517_reviewed,4793_reviewed_mutant_15549,0
55233_reviewed,9113_reviewed,1
55233_reviewed_mutant_15550,9113_reviewed,0
65018_reviewed,65018_reviewed,1
5886_reviewed,4350_reviewed,1
5886_reviewed_mutant_15554,4350_reviewed,0
7508_reviewed,7507_reviewed,1
7508_reviewed_mutant_15555,7507_reviewed,0
26986_reviewed,6311_reviewed,1
26986_reviewed_mutant_15556,6311_reviewed,0
2175_reviewed,199990_reviewed,1
2175_reviewed,199990_reviewed_mutant_15557,0
199990_reviewed,2187_reviewed,1
199990_reviewed_mutant_15559,2187_reviewed,0
199990_reviewed,2189_reviewed,1
199990_reviewed_mutant_15560,2189_reviewed,0
199990_reviewed,55120_reviewed,1
199990_reviewed,2188_reviewed,1
199990_reviewed_mutant_15562,2188_reviewed,0
92597_reviewed,9113_reviewed,1
92597_reviewed,9113_reviewed_mutant_15565,0
55233_reviewed,26524_reviewed,1
55233_reviewed_mutant_15566,26524_reviewed,0
92597_reviewed,26524_reviewed,1
92597_reviewed_mutant_15567,26524_reviewed,0
1111_reviewed,26524_reviewed,1
1111_reviewed_mutant_15568,26524_reviewed,0
26524_reviewed,7532_reviewed,1
57506_reviewed,83737_reviewed,1
57506_reviewed_mutant_15570,83737_reviewed,0
1080_reviewed,3308_reviewed_mutant_15571,0
3717_reviewed,1027_reviewed,1
3717_reviewed_mutant_15572,1027_reviewed,0
6319_reviewed,7415_reviewed,1
6319_reviewed_mutant_15574,7415_reviewed,0
55768_reviewed,11124_reviewed_mutant_15575,0
9839_reviewed_mutant_15576,1487_reviewed,0
9839_reviewed_mutant_15577,8535_reviewed,0
7486_reviewed,7415_reviewed,1
7486_reviewed,7415_reviewed_mutant_15579,0
10197_reviewed,57379_reviewed,1
10197_reviewed_mutant_15580,57379_reviewed,0
5682_reviewed,5696_reviewed,1
5682_reviewed,5696_reviewed_mutant_15582,0
5682_reviewed,5698_reviewed,1
5682_reviewed,5698_reviewed_mutant_15583,0
9636_reviewed,1072_reviewed_mutant_15588,0
9636_reviewed,23586_reviewed,1
9636_reviewed,23586_reviewed_mutant_15589,0
9636_reviewed,51191_reviewed,1
9636_reviewed,51191_reviewed_mutant_15590,0
9636_reviewed,3312_reviewed,1
9636_reviewed_mutant_15591,3312_reviewed,0
9636_reviewed,3329_reviewed,1
9636_reviewed_mutant_15592,3329_reviewed,0
9636_reviewed,3434_reviewed_mutant_15593,0
9636_reviewed,4478_reviewed_mutant_15594,0
9636_reviewed,4599_reviewed,1
9636_reviewed_mutant_15595,4599_reviewed,0
9636_reviewed,5725_reviewed,1
9636_reviewed,5725_reviewed_mutant_15597,0
9636_reviewed,5268_reviewed,1
9636_reviewed,5268_reviewed_mutant_15598,0
9636_reviewed,7296_reviewed,1
9636_reviewed,7334_reviewed_mutant_15600,0
8554_reviewed,1147_reviewed,1
8554_reviewed,1147_reviewed_mutant_15601,0
3320_reviewed,9020_reviewed,1
3320_reviewed,9020_reviewed_mutant_15602,0
7329_reviewed,5325_reviewed,1
7329_reviewed,5325_reviewed_mutant_15603,0
7329_reviewed,23426_reviewed,1
51009_reviewed,5265_reviewed,1
51009_reviewed_mutant_15610,5265_reviewed,0
23532_reviewed,8453_reviewed_mutant_15612,0
4734_reviewed,55353_reviewed,1
4734_reviewed_mutant_15614,55353_reviewed,0
6901_reviewed_mutant_15615,2932_reviewed,0
7763_reviewed,7316_reviewed,1
26260_reviewed,60_reviewed,1
26260_reviewed,60_reviewed_mutant_15617,0
26260_reviewed,8454_reviewed,1
26260_reviewed,8454_reviewed_mutant_15618,0
26260_reviewed,6500_reviewed,1
26260_reviewed,6500_reviewed_mutant_15619,0
26260_reviewed,55832_reviewed,1
26260_reviewed_mutant_15620,55832_reviewed,0
6696_reviewed,7917_reviewed,1
26260_reviewed,5710_reviewed,1
26260_reviewed,5710_reviewed_mutant_15622,0
51343_reviewed,5599_reviewed,1
51343_reviewed,5599_reviewed_mutant_15623,0
1499_reviewed,7320_reviewed_mutant_15625,0
5925_reviewed,996_reviewed,1
5925_reviewed_mutant_15627,996_reviewed,0
5925_reviewed,29882_reviewed,1
5925_reviewed_mutant_15628,29882_reviewed,0
5925_reviewed,8881_reviewed,1
5925_reviewed_mutant_15629,8881_reviewed,0
5925_reviewed,51343_reviewed,1
5925_reviewed_mutant_15630,51343_reviewed,0
10133_reviewed_mutant_15631,7037_reviewed,0
4218_reviewed,7037_reviewed,1
4218_reviewed_mutant_15632,7037_reviewed,0
5692_reviewed,5705_reviewed,1
199990_reviewed,2178_reviewed,1
199990_reviewed_mutant_15636,2178_reviewed,0
199990_reviewed,51455_reviewed_mutant_15637,0
3551_reviewed,9454_reviewed,1
3551_reviewed,9454_reviewed_mutant_15638,0
8470_reviewed,23022_reviewed,1
8470_reviewed_mutant_15639,23022_reviewed,0
87_reviewed_mutant_15640,8470_reviewed,0
51194_reviewed,5901_reviewed,1
51194_reviewed_mutant_15641,5901_reviewed,0
51194_reviewed,7324_reviewed_mutant_15642,0
57159_reviewed,5551_reviewed,1
57159_reviewed,5551_reviewed_mutant_15643,0
4193_reviewed,10111_reviewed,1
4193_reviewed,10111_reviewed_mutant_15644,0
4193_reviewed,4683_reviewed_mutant_15645,0
4193_reviewed,4361_reviewed,1
4193_reviewed,4361_reviewed_mutant_15646,0
4361_reviewed,4361_reviewed,1
4361_reviewed_mutant_15647,4361_reviewed,0
7957_reviewed,7957_reviewed,1
7957_reviewed,7957_reviewed_mutant_15648,0
79594_reviewed,9559_reviewed,1
79594_reviewed,9559_reviewed_mutant_15649,0
6500_reviewed,23403_reviewed,1
6500_reviewed,23403_reviewed_mutant_15650,0
6500_reviewed,55336_reviewed,1
6500_reviewed_mutant_15651,55336_reviewed,0
6500_reviewed,79176_reviewed,1
6500_reviewed,79176_reviewed_mutant_15652,0
6500_reviewed,84261_reviewed,1
6500_reviewed,84261_reviewed_mutant_15654,0
8945_reviewed,29904_reviewed,1
26036_reviewed,367_reviewed,1
26036_reviewed,367_reviewed_mutant_15658,0
367_reviewed,9318_reviewed,1
367_reviewed_mutant_15659,9318_reviewed,0
26270_reviewed,8454_reviewed,1
26270_reviewed,8454_reviewed_mutant_15661,0
93611_reviewed,8454_reviewed,1
93611_reviewed_mutant_15662,8454_reviewed,0
6500_reviewed,899_reviewed,1
6500_reviewed,899_reviewed_mutant_15663,0
7317_reviewed,997_reviewed,1
7317_reviewed_mutant_15665,997_reviewed,0
7317_reviewed,7332_reviewed,1
7317_reviewed,7332_reviewed_mutant_15666,0
7317_reviewed,7324_reviewed_mutant_15667,0
7317_reviewed,10477_reviewed_mutant_15668,0
7317_reviewed,27338_reviewed,1
7317_reviewed,27338_reviewed_mutant_15669,0
23111_reviewed,57154_reviewed,1
23111_reviewed,57154_reviewed_mutant_15672,0
23111_reviewed,10226_reviewed,1
23111_reviewed,10226_reviewed_mutant_15674,0
65018_reviewed,3320_reviewed,1
65018_reviewed,3320_reviewed_mutant_15675,0
65018_reviewed,192111_reviewed,1
65018_reviewed,192111_reviewed_mutant_15678,0
6446_reviewed,65266_reviewed,1
6446_reviewed,65266_reviewed_mutant_15679,0
3735_reviewed,3921_reviewed_mutant_15680,0
3735_reviewed,5594_reviewed,1
3735_reviewed_mutant_15681,5594_reviewed,0
7329_reviewed,4205_reviewed,1
7329_reviewed,4205_reviewed_mutant_15683,0
8874_reviewed,83737_reviewed,1
8874_reviewed,83737_reviewed_mutant_15684,0
54778_reviewed,6497_reviewed,1
3551_reviewed,9641_reviewed,1
3551_reviewed_mutant_15686,9641_reviewed,0
6714_reviewed,3815_reviewed,1
6714_reviewed_mutant_15688,3815_reviewed,0
2099_reviewed,51720_reviewed,1
3298_reviewed,7703_reviewed,1
3298_reviewed_mutant_15691,7703_reviewed,0
7329_reviewed,7703_reviewed,1
7329_reviewed_mutant_15692,7703_reviewed,0
6502_reviewed,3836_reviewed,1
983_reviewed,7329_reviewed,1
983_reviewed,7329_reviewed_mutant_15697,0
22954_reviewed,340061_reviewed_mutant_15698,0
5429_reviewed,3320_reviewed,1
5429_reviewed,3320_reviewed_mutant_15701,0
991_reviewed,9232_reviewed,1
6790_reviewed,9099_reviewed,1
6790_reviewed_mutant_15707,9099_reviewed,0
92344_reviewed,25898_reviewed,1
92344_reviewed_mutant_15708,25898_reviewed,0
891_reviewed,29945_reviewed,1
891_reviewed,29945_reviewed_mutant_15709,0
3725_reviewed,25_reviewed,1
3725_reviewed,25_reviewed_mutant_15710,0
6468_reviewed,6500_reviewed,1
2081_reviewed,9097_reviewed,1
2081_reviewed_mutant_15715,9097_reviewed,0
51652_reviewed,51652_reviewed,1
51652_reviewed,51652_reviewed_mutant_15716,0
4077_reviewed,9101_reviewed,1
4077_reviewed,7316_reviewed,1
51009_reviewed,7917_reviewed,1
51009_reviewed,7917_reviewed_mutant_15720,0
51676_reviewed,7316_reviewed,1
51676_reviewed_mutant_15721,7316_reviewed,0
10188_reviewed,3320_reviewed,1
10188_reviewed,3320_reviewed_mutant_15722,0
84708_reviewed,6714_reviewed,1
55655_reviewed,10910_reviewed,1
55655_reviewed_mutant_15725,10910_reviewed,0
10392_reviewed_mutant_15726,10910_reviewed,0
147945_reviewed,10910_reviewed,1
331_reviewed,7316_reviewed,1
331_reviewed_mutant_15730,7316_reviewed,0
58529_reviewed_mutant_15731,84676_reviewed,0
55832_reviewed,6500_reviewed,1
55832_reviewed_mutant_15732,6500_reviewed,0
8065_reviewed,865_reviewed,1
8065_reviewed_mutant_15733,865_reviewed,0
8651_reviewed,7283_reviewed,1
8651_reviewed,7283_reviewed_mutant_15734,0
51343_reviewed,63967_reviewed,1
51343_reviewed,63967_reviewed_mutant_15735,0
28996_reviewed,59343_reviewed,1
28996_reviewed,59343_reviewed_mutant_15738,0
51185_reviewed,5562_reviewed,1
51185_reviewed,5562_reviewed_mutant_15740,0
81550_reviewed,2130_reviewed,1
81550_reviewed,2130_reviewed_mutant_15742,0
81550_reviewed,1654_reviewed,1
81550_reviewed_mutant_15743,1654_reviewed,0
81550_reviewed,1915_reviewed,1
81550_reviewed,1915_reviewed_mutant_15744,0
267_reviewed,7917_reviewed,1
267_reviewed,8266_reviewed,1
267_reviewed_mutant_15747,8266_reviewed,0
267_reviewed,51608_reviewed,1
267_reviewed,55666_reviewed_mutant_15749,0
7917_reviewed,7415_reviewed,1
7917_reviewed,7415_reviewed_mutant_15750,0
8266_reviewed,7415_reviewed,1
8266_reviewed_mutant_15751,7415_reviewed,0
7345_reviewed,7846_reviewed_mutant_15752,0
8517_reviewed,51588_reviewed,1
8517_reviewed,51588_reviewed_mutant_15753,0
8737_reviewed_mutant_15754,3551_reviewed,0
26512_reviewed,4176_reviewed,1
26512_reviewed,4176_reviewed_mutant_15755,0
7329_reviewed,29761_reviewed,1
7329_reviewed,29761_reviewed_mutant_15756,0
9779_reviewed_mutant_15759,55737_reviewed,0
9779_reviewed_mutant_15760,9559_reviewed,0
9958_reviewed,2273_reviewed,1
9958_reviewed_mutant_15762,2273_reviewed,0
367_reviewed,9100_reviewed,1
367_reviewed_mutant_15763,9100_reviewed,0
8451_reviewed,4193_reviewed,1
51514_reviewed,7157_reviewed_mutant_15766,0
1017_reviewed,6500_reviewed,1
83737_reviewed,23678_reviewed,1
83737_reviewed_mutant_15769,23678_reviewed,0
2099_reviewed,79872_reviewed,1
2099_reviewed_mutant_15770,79872_reviewed,0
9802_reviewed,64750_reviewed,1
9802_reviewed,64750_reviewed_mutant_15772,0
10987_reviewed_mutant_15773,55832_reviewed,0
331_reviewed,10572_reviewed,1
331_reviewed_mutant_15774,10572_reviewed,0
54386_reviewed,7345_reviewed,1
54386_reviewed,9401_reviewed,1
54386_reviewed,9401_reviewed_mutant_15776,0
7014_reviewed,10212_reviewed,1
51343_reviewed,2305_reviewed,1
1026_reviewed,10971_reviewed,1
1026_reviewed_mutant_15779,10971_reviewed,0
5684_reviewed_mutant_15780,10971_reviewed,0
51343_reviewed,1871_reviewed,1
8878_reviewed_mutant_15783,84676_reviewed,0
25852_reviewed,1495_reviewed,1
25852_reviewed,1495_reviewed_mutant_15784,0
9516_reviewed_mutant_15786,7251_reviewed,0
26232_reviewed,2706_reviewed,1
26232_reviewed_mutant_15788,2706_reviewed,0
3659_reviewed_mutant_15790,4904_reviewed,0
5599_reviewed,83737_reviewed,1
4117_reviewed_mutant_15794,51343_reviewed,0
3300_reviewed,7316_reviewed,1
3300_reviewed,7316_reviewed_mutant_15796,0
25898_reviewed,3875_reviewed,1
25898_reviewed_mutant_15797,3875_reviewed,0
25898_reviewed,3856_reviewed,1
25898_reviewed,3856_reviewed_mutant_15798,0
4299_reviewed,6477_reviewed,1
4299_reviewed_mutant_15799,6477_reviewed,0
4299_reviewed,6478_reviewed,1
4299_reviewed_mutant_15800,6478_reviewed,0
1856_reviewed,83737_reviewed,1
1856_reviewed,83737_reviewed_mutant_15802,0
7415_reviewed,5265_reviewed,1
7415_reviewed,5265_reviewed_mutant_15804,0
2074_reviewed,2073_reviewed,1
2074_reviewed,2073_reviewed_mutant_15807,0
3920_reviewed_mutant_15808,7345_reviewed,0
7345_reviewed,3312_reviewed,1
7345_reviewed,3320_reviewed,1
7345_reviewed_mutant_15810,3320_reviewed,0
6400_reviewed,27248_reviewed,1
6400_reviewed,27248_reviewed_mutant_15811,0
5265_reviewed,27248_reviewed,1
5265_reviewed_mutant_15813,27248_reviewed,0
27248_reviewed,7184_reviewed,1
27248_reviewed_mutant_15816,7184_reviewed,0
27248_reviewed,3309_reviewed,1
27248_reviewed_mutant_15817,3309_reviewed,0
27248_reviewed,84447_reviewed,1
10956_reviewed_mutant_15819,84447_reviewed,0
3301_reviewed,2078_reviewed,1
3301_reviewed,2078_reviewed_mutant_15820,0
10294_reviewed,2078_reviewed,1
10294_reviewed_mutant_15821,2078_reviewed,0
29110_reviewed,331_reviewed,1
7128_reviewed,7805_reviewed,1
29945_reviewed,29945_reviewed,1
29945_reviewed_mutant_15824,29945_reviewed,0
29945_reviewed,890_reviewed,1
29945_reviewed,890_reviewed_mutant_15825,0
7189_reviewed,4602_reviewed,1
7189_reviewed,4602_reviewed_mutant_15826,0
64326_reviewed,9961_reviewed,1
64326_reviewed,9961_reviewed_mutant_15827,0
8665_reviewed,1840_reviewed_mutant_15828,0
83737_reviewed,219333_reviewed,1
433_reviewed,27248_reviewed,1
433_reviewed_mutant_15832,27248_reviewed,0
23221_reviewed,8452_reviewed,1
433_reviewed,84447_reviewed,1
433_reviewed,84447_reviewed_mutant_15834,0
433_reviewed,26270_reviewed,1
433_reviewed,26270_reviewed_mutant_15835,0
433_reviewed,79139_reviewed_mutant_15836,0
55215_reviewed_mutant_15838,55120_reviewed,0
2177_reviewed_mutant_15839,55120_reviewed,0
29110_reviewed,57162_reviewed,1
29110_reviewed_mutant_15841,57162_reviewed,0
7375_reviewed,5163_reviewed_mutant_15842,0
254170_reviewed,4904_reviewed,1
254170_reviewed,4904_reviewed_mutant_15843,0
4904_reviewed,8454_reviewed,1
4904_reviewed_mutant_15844,8454_reviewed,0
996_reviewed,996_reviewed,1
5292_reviewed,4193_reviewed,1
5292_reviewed_mutant_15846,4193_reviewed,0
57646_reviewed,4609_reviewed,1
57646_reviewed,4609_reviewed_mutant_15847,0
7189_reviewed,841_reviewed,1
993_reviewed_mutant_15851,6500_reviewed,0
8454_reviewed,3308_reviewed_mutant_15853,0
8452_reviewed,3329_reviewed,1
8452_reviewed_mutant_15855,3329_reviewed,0
26232_reviewed,8454_reviewed,1
26232_reviewed_mutant_15858,8454_reviewed,0
8452_reviewed,154881_reviewed,1
8452_reviewed_mutant_15859,154881_reviewed,0
7071_reviewed,6477_reviewed,1
7071_reviewed_mutant_15860,6477_reviewed,0
1457_reviewed,7428_reviewed_mutant_15861,0
29924_reviewed,55040_reviewed_mutant_15862,0
2932_reviewed,4193_reviewed,1
2932_reviewed,4193_reviewed_mutant_15863,0
10519_reviewed,7015_reviewed,1
10519_reviewed_mutant_15864,7015_reviewed,0
10273_reviewed,7015_reviewed,1
10273_reviewed,7015_reviewed_mutant_15865,0
7375_reviewed,6885_reviewed,1
7375_reviewed,6885_reviewed_mutant_15868,0
9101_reviewed,7316_reviewed,1
9101_reviewed_mutant_15870,7316_reviewed,0
8237_reviewed_mutant_15871,7316_reviewed,0
29761_reviewed,7316_reviewed,1
29761_reviewed,7316_reviewed_mutant_15872,0
