protein_A,protein_B,label
855386_reviewed,853489_reviewed,1
855386_reviewed,853489_reviewed_mutant_7620,0
853772_reviewed,850620_reviewed_mutant_7622,0
850808_reviewed,855332_reviewed_mutant_7623,0
850808_reviewed,855888_reviewed,1
850808_reviewed,855888_reviewed_mutant_7624,0
850767_reviewed,852230_reviewed,1
850767_reviewed_mutant_7625,852230_reviewed,0
855425_reviewed,852876_reviewed_mutant_7626,0
852921_reviewed_mutant_7629,850694_reviewed,0
851503_reviewed,855743_reviewed,1
851503_reviewed_mutant_7630,855743_reviewed,0
850879_reviewed,855743_reviewed,1
850879_reviewed,855743_reviewed_mutant_7631,0
856743_reviewed,854791_reviewed,1
856743_reviewed_mutant_7632,854791_reviewed,0
856743_reviewed,853301_reviewed,1
856743_reviewed_mutant_7633,853301_reviewed,0
856743_reviewed,852013_reviewed,1
850941_reviewed,856394_reviewed,1
852394_reviewed,856394_reviewed,1
852394_reviewed_mutant_7637,856394_reviewed,0
4036073_reviewed,4036073_reviewed,1
4036073_reviewed_mutant_7638,4036073_reviewed,0
4036073_reviewed,856831_reviewed,1
4036073_reviewed_mutant_7639,856831_reviewed,0
850313_reviewed,856135_reviewed,1
850313_reviewed,856135_reviewed_mutant_7640,0
856535_reviewed,851171_reviewed,1
851337_reviewed,852939_reviewed,1
851337_reviewed,852939_reviewed_mutant_7645,0
853667_reviewed,852939_reviewed,1
853667_reviewed,852939_reviewed_mutant_7646,0
853667_reviewed,852468_reviewed,1
853667_reviewed_mutant_7647,852468_reviewed,0
850500_reviewed,852939_reviewed,1
850500_reviewed,852939_reviewed_mutant_7648,0
850500_reviewed,852468_reviewed,1
850500_reviewed,853667_reviewed,1
850500_reviewed,852222_reviewed,1
850500_reviewed_mutant_7651,852222_reviewed,0
850500_reviewed,851337_reviewed,1
850500_reviewed,851337_reviewed_mutant_7652,0
854977_reviewed,851180_reviewed,1
854977_reviewed,851180_reviewed_mutant_7653,0
851180_reviewed,851180_reviewed,1
851180_reviewed_mutant_7654,851180_reviewed,0
851180_reviewed,852805_reviewed,1
851180_reviewed,852805_reviewed_mutant_7655,0
856908_reviewed,853011_reviewed,1
856908_reviewed_mutant_7656,853011_reviewed,0
854776_reviewed,853555_reviewed,1
854776_reviewed_mutant_7658,853555_reviewed,0
851335_reviewed,851041_reviewed,1
851335_reviewed,851041_reviewed_mutant_7660,0
851335_reviewed,855277_reviewed,1
851335_reviewed,855277_reviewed_mutant_7661,0
851335_reviewed,853346_reviewed,1
851335_reviewed_mutant_7662,853346_reviewed,0
853898_reviewed,853346_reviewed,1
853898_reviewed_mutant_7663,853346_reviewed,0
852311_reviewed,853346_reviewed,1
852311_reviewed,853346_reviewed_mutant_7664,0
854240_reviewed,854179_reviewed,1
854240_reviewed,854179_reviewed_mutant_7665,0
851928_reviewed,851928_reviewed,1
851928_reviewed_mutant_7667,851928_reviewed,0
851928_reviewed,851259_reviewed,1
851928_reviewed_mutant_7668,851259_reviewed,0
850904_reviewed,851431_reviewed,1
850904_reviewed,851431_reviewed_mutant_7671,0
852500_reviewed,851431_reviewed,1
852500_reviewed,850904_reviewed,1
852500_reviewed,850904_reviewed_mutant_7673,0
852500_reviewed,854149_reviewed,1
852500_reviewed_mutant_7674,854149_reviewed,0
852468_reviewed,854149_reviewed,1
852468_reviewed_mutant_7675,854149_reviewed,0
852468_reviewed,850904_reviewed,1
852468_reviewed,850904_reviewed_mutant_7676,0
852468_reviewed,852500_reviewed,1
852468_reviewed_mutant_7677,852500_reviewed,0
850904_reviewed,855343_reviewed,1
852500_reviewed,855343_reviewed,1
852500_reviewed_mutant_7679,855343_reviewed,0
854149_reviewed,855343_reviewed,1
855356_reviewed_mutant_7681,850552_reviewed,0
856925_reviewed,854769_reviewed,1
856925_reviewed_mutant_7683,854769_reviewed,0
852569_reviewed,853051_reviewed,1
852569_reviewed,853051_reviewed_mutant_7684,0
853320_reviewed,856012_reviewed_mutant_7685,0
854933_reviewed,851266_reviewed,1
854933_reviewed_mutant_7686,851266_reviewed,0
854918_reviewed,853072_reviewed,1
854918_reviewed,853072_reviewed_mutant_7688,0
854918_reviewed,853714_reviewed,1
854918_reviewed_mutant_7689,853714_reviewed,0
854918_reviewed,852369_reviewed,1
854918_reviewed,852369_reviewed_mutant_7690,0
852369_reviewed,853072_reviewed,1
853876_reviewed,853072_reviewed,1
853876_reviewed,853072_reviewed_mutant_7692,0
854745_reviewed,853908_reviewed,1
854745_reviewed,853908_reviewed_mutant_7696,0
850686_reviewed,853908_reviewed,1
850686_reviewed_mutant_7697,853908_reviewed,0
853908_reviewed,853332_reviewed,1
853908_reviewed,853332_reviewed_mutant_7698,0
853908_reviewed,853908_reviewed,1
853908_reviewed_mutant_7699,853908_reviewed,0
854262_reviewed,854262_reviewed,1
854262_reviewed,854262_reviewed_mutant_7700,0
854469_reviewed_mutant_7702,855972_reviewed,0
850713_reviewed,855683_reviewed,1
850713_reviewed,855683_reviewed_mutant_7703,0
854142_reviewed,853261_reviewed,1
854142_reviewed,853261_reviewed_mutant_7704,0
854142_reviewed,853638_reviewed,1
854142_reviewed_mutant_7705,853638_reviewed,0
854142_reviewed,851335_reviewed,1
854142_reviewed_mutant_7706,851335_reviewed,0
856587_reviewed,856587_reviewed,1
856587_reviewed,856587_reviewed_mutant_7707,0
852504_reviewed,856587_reviewed,1
852504_reviewed,856587_reviewed_mutant_7708,0
854747_reviewed,854918_reviewed,1
854747_reviewed_mutant_7709,854918_reviewed,0
851627_reviewed,855343_reviewed,1
851627_reviewed,855343_reviewed_mutant_7710,0
856303_reviewed,856303_reviewed,1
856303_reviewed,856303_reviewed_mutant_7712,0
850495_reviewed_mutant_7713,855757_reviewed,0
852277_reviewed,854680_reviewed,1
852277_reviewed_mutant_7714,854680_reviewed,0
852660_reviewed,851653_reviewed,1
852660_reviewed,851653_reviewed_mutant_7715,0
852660_reviewed,851482_reviewed_mutant_7716,0
852660_reviewed,855271_reviewed,1
852660_reviewed_mutant_7717,855271_reviewed,0
852660_reviewed,850840_reviewed,1
852660_reviewed_mutant_7718,850840_reviewed,0
852660_reviewed,856062_reviewed,1
852660_reviewed,856062_reviewed_mutant_7719,0
852660_reviewed,851112_reviewed,1
852660_reviewed_mutant_7720,851112_reviewed,0
855237_reviewed_mutant_7724,851112_reviewed,0
854273_reviewed,855271_reviewed,1
854273_reviewed,855271_reviewed_mutant_7726,0
854273_reviewed,856062_reviewed,1
854273_reviewed_mutant_7727,856062_reviewed,0
851112_reviewed,851112_reviewed,1
851112_reviewed,851112_reviewed_mutant_7728,0
851112_reviewed,850782_reviewed,1
851112_reviewed,850782_reviewed_mutant_7731,0
851112_reviewed,853638_reviewed,1
851112_reviewed_mutant_7732,853638_reviewed,0
856264_reviewed,855335_reviewed,1
856264_reviewed,855730_reviewed,1
856264_reviewed_mutant_7737,855730_reviewed,0
856264_reviewed,853956_reviewed,1
856264_reviewed,853956_reviewed_mutant_7738,0
856264_reviewed,854776_reviewed,1
856264_reviewed_mutant_7739,854776_reviewed,0
851746_reviewed,854966_reviewed,1
851746_reviewed,854966_reviewed_mutant_7740,0
851746_reviewed,853274_reviewed,1
851746_reviewed_mutant_7741,853274_reviewed,0
853743_reviewed_mutant_7742,853023_reviewed,0
855957_reviewed_mutant_7744,854229_reviewed,0
851000_reviewed,852610_reviewed,1
851000_reviewed,855978_reviewed_mutant_7749,0
851000_reviewed,853596_reviewed,1
854539_reviewed,854068_reviewed,1
851445_reviewed,853082_reviewed,1
851445_reviewed_mutant_7752,853082_reviewed,0
853416_reviewed,853017_reviewed,1
853416_reviewed,853017_reviewed_mutant_7753,0
853416_reviewed,855929_reviewed,1
853416_reviewed,855929_reviewed_mutant_7754,0
852660_reviewed,854284_reviewed,1
852660_reviewed,854284_reviewed_mutant_7755,0
854300_reviewed_mutant_7756,855458_reviewed,0
856505_reviewed,853082_reviewed,1
856505_reviewed,853082_reviewed_mutant_7758,0
856505_reviewed,852676_reviewed,1
850427_reviewed,856732_reviewed,1
853728_reviewed,852382_reviewed,1
853728_reviewed,852382_reviewed_mutant_7761,0
851660_reviewed,851632_reviewed,1
851660_reviewed,854381_reviewed,1
851660_reviewed,854381_reviewed_mutant_7763,0
851660_reviewed,855335_reviewed,1
851660_reviewed,855335_reviewed_mutant_7764,0
851660_reviewed,852767_reviewed,1
851660_reviewed,855730_reviewed,1
851660_reviewed,855730_reviewed_mutant_7766,0
851660_reviewed,855613_reviewed,1
851660_reviewed,855613_reviewed_mutant_7767,0
851660_reviewed,856126_reviewed,1
850325_reviewed,856854_reviewed,1
850325_reviewed_mutant_7769,856854_reviewed,0
850328_reviewed,856736_reviewed_mutant_7770,0
850328_reviewed,850328_reviewed,1
850328_reviewed_mutant_7771,850328_reviewed,0
855888_reviewed,854960_reviewed,1
855888_reviewed,853857_reviewed,1
855888_reviewed,854749_reviewed,1
855888_reviewed,854749_reviewed_mutant_7782,0
855888_reviewed,852416_reviewed,1
855888_reviewed,852416_reviewed_mutant_7783,0
855888_reviewed,851005_reviewed,1
855888_reviewed,851471_reviewed,1
855888_reviewed_mutant_7785,851471_reviewed,0
855888_reviewed,851518_reviewed,1
855888_reviewed,851518_reviewed_mutant_7786,0
855888_reviewed,854497_reviewed,1
855888_reviewed,854497_reviewed_mutant_7787,0
855888_reviewed,853681_reviewed,1
855888_reviewed,853681_reviewed_mutant_7788,0
855888_reviewed,852357_reviewed,1
855888_reviewed,852357_reviewed_mutant_7789,0
855888_reviewed,851741_reviewed,1
855888_reviewed_mutant_7790,851741_reviewed,0
850521_reviewed,850521_reviewed,1
850521_reviewed_mutant_7795,850521_reviewed,0
853338_reviewed,850768_reviewed,1
853338_reviewed_mutant_7796,850768_reviewed,0
851530_reviewed,855335_reviewed,1
851530_reviewed,855335_reviewed_mutant_7797,0
850982_reviewed,852439_reviewed,1
851530_reviewed,852439_reviewed,1
851530_reviewed,852439_reviewed_mutant_7799,0
851530_reviewed,850549_reviewed,1
851530_reviewed_mutant_7800,850549_reviewed,0
852074_reviewed,853285_reviewed,1
852074_reviewed,853285_reviewed_mutant_7802,0
855602_reviewed_mutant_7804,854888_reviewed,0
855602_reviewed_mutant_7807,855592_reviewed,0
856360_reviewed,856909_reviewed,1
856360_reviewed,856909_reviewed_mutant_7809,0
855514_reviewed,855543_reviewed,1
855514_reviewed_mutant_7811,855543_reviewed,0
853714_reviewed,855543_reviewed,1
853714_reviewed,855543_reviewed_mutant_7812,0
853961_reviewed,853509_reviewed,1
853961_reviewed_mutant_7813,853509_reviewed,0
853639_reviewed,852916_reviewed,1
853639_reviewed_mutant_7814,852916_reviewed,0
854745_reviewed,850686_reviewed,1
854745_reviewed_mutant_7815,850686_reviewed,0
855460_reviewed,855460_reviewed,1
855053_reviewed,854106_reviewed,1
855053_reviewed_mutant_7819,854106_reviewed,0
850793_reviewed,856130_reviewed,1
850793_reviewed_mutant_7820,856130_reviewed,0
855507_reviewed,850888_reviewed,1
855507_reviewed_mutant_7822,850888_reviewed,0
855507_reviewed,851494_reviewed,1
855507_reviewed_mutant_7823,851494_reviewed,0
854292_reviewed,854057_reviewed,1
854292_reviewed_mutant_7824,854057_reviewed,0
854781_reviewed,851431_reviewed,1
854781_reviewed,854995_reviewed,1
854781_reviewed,854995_reviewed_mutant_7826,0
854781_reviewed,855306_reviewed,1
854781_reviewed,855036_reviewed,1
854149_reviewed,854979_reviewed,1
854149_reviewed,854979_reviewed_mutant_7829,0
854149_reviewed,851627_reviewed,1
854149_reviewed,851627_reviewed_mutant_7830,0
854149_reviewed,854995_reviewed,1
854149_reviewed_mutant_7831,854995_reviewed,0
854979_reviewed,851431_reviewed,1
854979_reviewed_mutant_7832,851431_reviewed,0
854979_reviewed,850904_reviewed,1
854979_reviewed_mutant_7833,850904_reviewed,0
854979_reviewed,851627_reviewed,1
854979_reviewed,851627_reviewed_mutant_7834,0
854979_reviewed,852500_reviewed,1
854979_reviewed,852500_reviewed_mutant_7835,0
851627_reviewed,850904_reviewed,1
851627_reviewed_mutant_7836,850904_reviewed,0
851627_reviewed,853418_reviewed,1
851627_reviewed,853418_reviewed_mutant_7837,0
851627_reviewed,854995_reviewed,1
851627_reviewed_mutant_7838,854995_reviewed,0
853498_reviewed_mutant_7844,854021_reviewed,0
852499_reviewed,850863_reviewed,1
852499_reviewed,853359_reviewed_mutant_7848,0
851028_reviewed,854806_reviewed,1
850508_reviewed,854700_reviewed,1
850508_reviewed,854700_reviewed_mutant_7851,0
851813_reviewed,851000_reviewed,1
851813_reviewed_mutant_7852,851000_reviewed,0
851153_reviewed,854701_reviewed,1
851153_reviewed_mutant_7853,854701_reviewed,0
856828_reviewed,854701_reviewed,1
856828_reviewed_mutant_7854,854701_reviewed,0
851041_reviewed,852311_reviewed,1
851041_reviewed,852311_reviewed_mutant_7855,0
853041_reviewed,851549_reviewed,1
853041_reviewed_mutant_7857,851549_reviewed,0
853041_reviewed,856771_reviewed,1
853041_reviewed,856771_reviewed_mutant_7859,0
853041_reviewed,852453_reviewed,1
853041_reviewed,852453_reviewed_mutant_7860,0
855950_reviewed,850297_reviewed,1
855950_reviewed_mutant_7865,850297_reviewed,0
855950_reviewed,851024_reviewed,1
855950_reviewed_mutant_7866,851024_reviewed,0
855950_reviewed,851373_reviewed_mutant_7868,0
855950_reviewed,853539_reviewed,1
855950_reviewed,853539_reviewed_mutant_7869,0
855950_reviewed,850358_reviewed,1
855950_reviewed_mutant_7870,850358_reviewed,0
855950_reviewed,853554_reviewed,1
855950_reviewed,853554_reviewed_mutant_7871,0
855950_reviewed,850950_reviewed,1
855950_reviewed_mutant_7872,850950_reviewed,0
856840_reviewed,851935_reviewed,1
856840_reviewed_mutant_7873,851935_reviewed,0
853714_reviewed,853133_reviewed,1
853714_reviewed_mutant_7875,853133_reviewed,0
853818_reviewed,852119_reviewed,1
853818_reviewed_mutant_7876,852119_reviewed,0
852373_reviewed,852834_reviewed,1
852373_reviewed,852834_reviewed_mutant_7877,0
856387_reviewed,853185_reviewed,1
856387_reviewed_mutant_7878,853185_reviewed,0
853185_reviewed,856862_reviewed,1
853185_reviewed,856862_reviewed_mutant_7879,0
853185_reviewed,854291_reviewed,1
853185_reviewed,854291_reviewed_mutant_7880,0
851731_reviewed,853723_reviewed,1
852020_reviewed,851431_reviewed,1
852020_reviewed_mutant_7882,851431_reviewed,0
852939_reviewed,854995_reviewed,1
852939_reviewed_mutant_7883,854995_reviewed,0
852468_reviewed,854995_reviewed,1
852468_reviewed_mutant_7884,854995_reviewed,0
851171_reviewed,851431_reviewed,1
851171_reviewed,851431_reviewed_mutant_7885,0
851171_reviewed,852939_reviewed,1
851171_reviewed,852939_reviewed_mutant_7886,0
854149_reviewed,852939_reviewed,1
852500_reviewed,854995_reviewed,1
852500_reviewed,854995_reviewed_mutant_7888,0
852500_reviewed,852939_reviewed,1
852500_reviewed,852939_reviewed_mutant_7889,0
851441_reviewed,856842_reviewed,1
851441_reviewed_mutant_7890,856842_reviewed,0
851441_reviewed,850552_reviewed,1
851441_reviewed,850552_reviewed_mutant_7891,0
853808_reviewed,856842_reviewed,1
853808_reviewed_mutant_7892,856842_reviewed,0
853808_reviewed,853957_reviewed,1
853808_reviewed,853957_reviewed_mutant_7893,0
856842_reviewed,852788_reviewed,1
856842_reviewed,852788_reviewed_mutant_7894,0
853499_reviewed,853957_reviewed,1
852788_reviewed,853957_reviewed,1
852788_reviewed_mutant_7896,853957_reviewed,0
852778_reviewed,853957_reviewed,1
852778_reviewed_mutant_7897,853957_reviewed,0
856842_reviewed,853499_reviewed,1
856842_reviewed_mutant_7899,853499_reviewed,0
856842_reviewed,852778_reviewed,1
856842_reviewed_mutant_7900,852778_reviewed,0
856842_reviewed,850905_reviewed,1
856842_reviewed_mutant_7901,850905_reviewed,0
856842_reviewed,853957_reviewed,1
856842_reviewed_mutant_7902,853957_reviewed,0
853503_reviewed,854586_reviewed,1
853503_reviewed,854586_reviewed_mutant_7903,0
855950_reviewed,851648_reviewed,1
855950_reviewed_mutant_7904,851648_reviewed,0
853552_reviewed,855648_reviewed,1
853552_reviewed_mutant_7906,855648_reviewed,0
855013_reviewed,855656_reviewed,1
854199_reviewed,854342_reviewed,1
854199_reviewed_mutant_7908,854342_reviewed,0
851860_reviewed_mutant_7910,855481_reviewed,0
852377_reviewed,856058_reviewed,1
852377_reviewed_mutant_7912,856058_reviewed,0
856862_reviewed,856142_reviewed,1
856862_reviewed,852173_reviewed,1
856862_reviewed_mutant_7914,852173_reviewed,0
855319_reviewed,852223_reviewed,1
855319_reviewed,852223_reviewed_mutant_7915,0
855319_reviewed,856607_reviewed,1
855319_reviewed,856607_reviewed_mutant_7917,0
853504_reviewed,856680_reviewed,1
853504_reviewed_mutant_7918,856680_reviewed,0
853504_reviewed,856130_reviewed,1
853504_reviewed,856130_reviewed_mutant_7919,0
853504_reviewed,850980_reviewed,1
853504_reviewed_mutant_7920,850980_reviewed,0
853504_reviewed,852673_reviewed,1
853504_reviewed,852673_reviewed_mutant_7921,0
853504_reviewed,852501_reviewed,1
853504_reviewed,852501_reviewed_mutant_7922,0
855716_reviewed,852755_reviewed,1
855716_reviewed,852755_reviewed_mutant_7923,0
854283_reviewed,854680_reviewed,1
854283_reviewed,854680_reviewed_mutant_7924,0
853877_reviewed,852451_reviewed,1
855489_reviewed,854023_reviewed,1
855489_reviewed_mutant_7926,854023_reviewed,0
856389_reviewed,856303_reviewed,1
856389_reviewed,856303_reviewed_mutant_7927,0
856574_reviewed,855790_reviewed,1
856574_reviewed,855790_reviewed_mutant_7929,0
856126_reviewed,850435_reviewed,1
856126_reviewed_mutant_7930,850435_reviewed,0
856126_reviewed,855512_reviewed,1
856126_reviewed_mutant_7931,855512_reviewed,0
856126_reviewed,856126_reviewed,1
856126_reviewed,856126_reviewed_mutant_7932,0
855449_reviewed,850863_reviewed,1
855449_reviewed_mutant_7933,850863_reviewed,0
855449_reviewed,852618_reviewed,1
855449_reviewed,852618_reviewed_mutant_7934,0
855390_reviewed,856702_reviewed,1
855390_reviewed,856702_reviewed_mutant_7935,0
855319_reviewed,855319_reviewed,1
855319_reviewed_mutant_7936,855319_reviewed,0
855256_reviewed,855728_reviewed,1
855256_reviewed,855728_reviewed_mutant_7937,0
851098_reviewed,854582_reviewed,1
851098_reviewed_mutant_7938,854582_reviewed,0
853438_reviewed_mutant_7939,854664_reviewed,0
853438_reviewed_mutant_7941,853527_reviewed,0
853438_reviewed_mutant_7944,853447_reviewed,0
853497_reviewed,851458_reviewed,1
853497_reviewed,851458_reviewed_mutant_7946,0
851458_reviewed,851458_reviewed,1
853636_reviewed,851831_reviewed,1
853636_reviewed_mutant_7949,851831_reviewed,0
853636_reviewed,854113_reviewed,1
853636_reviewed,854113_reviewed_mutant_7950,0
853636_reviewed,850888_reviewed,1
853636_reviewed_mutant_7951,850888_reviewed,0
853636_reviewed,852724_reviewed,1
853636_reviewed_mutant_7952,852724_reviewed,0
853636_reviewed,855507_reviewed,1
853636_reviewed,855507_reviewed_mutant_7953,0
855387_reviewed_mutant_7956,852724_reviewed,0
854113_reviewed,851831_reviewed,1
854113_reviewed,851831_reviewed_mutant_7958,0
854113_reviewed,850888_reviewed,1
854113_reviewed,852724_reviewed,1
854113_reviewed_mutant_7960,852724_reviewed,0
854113_reviewed,855507_reviewed,1
854113_reviewed,851858_reviewed,1
854113_reviewed,851858_reviewed_mutant_7962,0
854855_reviewed,856765_reviewed,1
854855_reviewed_mutant_7963,856765_reviewed,0
854405_reviewed,852868_reviewed_mutant_7964,0
856702_reviewed,853876_reviewed,1
856702_reviewed_mutant_7965,853876_reviewed,0
854898_reviewed,852083_reviewed,1
854898_reviewed,852083_reviewed_mutant_7966,0
854898_reviewed,851833_reviewed_mutant_7967,0
852556_reviewed,852556_reviewed,1
852083_reviewed,852083_reviewed,1
852083_reviewed,852083_reviewed_mutant_7969,0
854282_reviewed,854898_reviewed,1
854282_reviewed,854898_reviewed_mutant_7970,0
852757_reviewed,853197_reviewed,1
852757_reviewed_mutant_7971,853197_reviewed,0
852757_reviewed,853369_reviewed,1
852757_reviewed,856119_reviewed_mutant_7973,0
852757_reviewed,853293_reviewed,1
852757_reviewed,853293_reviewed_mutant_7974,0
852757_reviewed,854881_reviewed_mutant_7975,0
